id_ticket,fecha,id_tienda,id_cliente
TICKET_000451,2024-09-23,TOSTAO_08,CUST_00616
TICKET_000452,2024-03-21,TOSTAO_19,CUST_02444
TICKET_000453,2024-03-02,TOSTAO_03,CUST_00239
TICKET_000454,2024-06-21,TOSTAO_04,CUST_00923
TICKET_000455,2024-07-25,TOSTAO_06,CUST_01815
TICKET_000456,2024-06-09,TOSTAO_05,CUST_00769
TICKET_000457,2024-10-28,TOSTAO_14,CUST_01241
TICKET_000458,2024-04-13,TOSTAO_02,CUST_01938
TICKET_000459,2024-01-27,TOSTAO_10,CUST_00299
TICKET_000460,2024-09-25,TOSTAO_11,CUST_01012
TICKET_000461,2024-10-30,TOSTAO_14,CUST_00166
TICKET_000462,2024-07-01,TOSTAO_03,CUST_01259
TICKET_000463,2024-12-04,TOSTAO_19,CUST_01597
TICKET_000464,2024-12-08,TOSTAO_02,CUST_01646
TICKET_000465,2024-05-28,TOSTAO_17,CUST_01924
TICKET_000466,2024-07-07,TOSTAO_18,CUST_01591
TICKET_000467,2024-02-28,TOSTAO_10,CUST_01001
TICKET_000468,2024-08-01,TOSTAO_14,CUST_00093
TICKET_000469,2024-02-28,TOSTAO_08,CUST_00780
TICKET_000470,2024-04-03,TOSTAO_05,CUST_01858
TICKET_000471,2024-03-15,TOSTAO_11,CUST_01960
TICKET_000472,2024-07-27,TOSTAO_16,CUST_00628
TICKET_000473,2024-08-26,TOSTAO_09,CUST_02203
TICKET_000474,2024-08-26,TOSTAO_14,CUST_01231
TICKET_000475,2024-09-29,TOSTAO_19,CUST_00925
TICKET_000476,2024-10-16,TOSTAO_06,CUST_00050
TICKET_000477,2024-03-24,TOSTAO_08,CUST_02041
TICKET_000478,2024-07-10,TOSTAO_10,CUST_00862
TICKET_000479,2024-02-05,TOSTAO_06,CUST_01362
TICKET_000480,2024-10-04,TOSTAO_14,CUST_00011
TICKET_000481,2024-05-07,TOSTAO_16,CUST_01964
TICKET_000482,2024-11-08,TOSTAO_02,CUST_02229
TICKET_000483,2024-04-15,TOSTAO_07,CUST_01527
TICKET_000484,2024-03-22,TOSTAO_12,CUST_02249
TICKET_000485,2024-02-17,TOSTAO_07,CUST_01463
TICKET_000486,2024-03-17,TOSTAO_14,CUST_01882
TICKET_000487,2024-10-07,TOSTAO_03,CUST_01446
TICKET_000488,2024-07-18,TOSTAO_06,CUST_01854
TICKET_000489,2024-12-14,TOSTAO_09,CUST_00308
TICKET_000490,2024-01-13,TOSTAO_20,CUST_00276
TICKET_000491,2024-09-29,TOSTAO_18,CUST_01352
TICKET_000492,2024-04-20,TOSTAO_16,CUST_01521
TICKET_000493,2024-10-12,TOSTAO_14,CUST_00498
TICKET_000494,2024-04-03,TOSTAO_17,CUST_01591
TICKET_000495,2024-12-29,TOSTAO_20,CUST_02432
TICKET_000496,2024-04-07,TOSTAO_12,CUST_01807
TICKET_000497,2024-03-12,TOSTAO_01,CUST_01292
TICKET_000498,2024-04-12,TOSTAO_01,CUST_02321
TICKET_000499,2024-07-10,TOSTAO_09,CUST_01736
TICKET_000500,2024-04-24,TOSTAO_19,CUST_00104
TICKET_000501,2024-07-02,TOSTAO_05,CUST_01574
TICKET_000502,2024-10-25,TOSTAO_20,CUST_01293
TICKET_000503,2024-07-06,TOSTAO_03,CUST_01210
TICKET_000504,2024-07-28,TOSTAO_12,CUST_02495
TICKET_000505,2024-05-16,TOSTAO_12,CUST_00184
TICKET_000506,2024-10-16,TOSTAO_20,CUST_01097
TICKET_000507,2024-01-05,TOSTAO_03,CUST_00271
TICKET_000508,2024-12-05,TOSTAO_16,CUST_00087
TICKET_000509,2024-03-06,TOSTAO_20,CUST_00149
TICKET_000510,2024-10-20,TOSTAO_14,CUST_00250
TICKET_000511,2024-03-10,TOSTAO_04,CUST_01327
TICKET_000512,2024-02-09,TOSTAO_20,CUST_00345
TICKET_000513,2024-06-29,TOSTAO_13,CUST_02104
TICKET_000514,2024-07-06,TOSTAO_12,CUST_01803
TICKET_000515,2024-08-07,TOSTAO_15,CUST_00615
TICKET_000516,2024-04-10,TOSTAO_10,CUST_00761
TICKET_000517,2024-04-08,TOSTAO_15,CUST_02056
TICKET_000518,2024-12-02,TOSTAO_06,CUST_00429
TICKET_000519,2024-09-01,TOSTAO_06,CUST_01084
TICKET_000520,2024-08-04,TOSTAO_20,CUST_00986
TICKET_000521,2024-01-13,TOSTAO_15,CUST_00556
TICKET_000522,2024-04-09,TOSTAO_16,CUST_02170
TICKET_000523,2024-12-28,TOSTAO_04,CUST_02403
TICKET_000524,2024-08-26,TOSTAO_16,CUST_00808
TICKET_000525,2024-10-10,TOSTAO_03,CUST_01218
TICKET_000526,2024-02-14,TOSTAO_19,CUST_00876
TICKET_000527,2024-08-17,TOSTAO_07,CUST_01221
TICKET_000528,2024-05-01,TOSTAO_10,CUST_02054
TICKET_000529,2024-08-16,TOSTAO_16,CUST_01030
TICKET_000530,2024-10-25,TOSTAO_04,CUST_01412
TICKET_000531,2024-01-22,TOSTAO_16,CUST_02198
TICKET_000532,2024-11-11,TOSTAO_18,CUST_00225
TICKET_000533,2024-05-04,TOSTAO_02,CUST_01280
TICKET_000534,2024-04-03,TOSTAO_14,CUST_01961
TICKET_000535,2024-03-25,TOSTAO_07,CUST_00685
TICKET_000536,2024-02-23,TOSTAO_17,CUST_00784
TICKET_000537,2024-12-29,TOSTAO_16,CUST_00239
TICKET_000538,2024-09-02,TOSTAO_15,CUST_00827
TICKET_000539,2024-01-12,TOSTAO_17,CUST_00017
TICKET_000540,2024-10-18,TOSTAO_15,CUST_01885
TICKET_000541,2024-09-26,TOSTAO_20,CUST_02029
TICKET_000542,2024-10-01,TOSTAO_05,CUST_00064
TICKET_000543,2024-10-07,TOSTAO_02,CUST_01188
TICKET_000544,2024-02-14,TOSTAO_13,CUST_02082
TICKET_000545,2024-08-18,TOSTAO_06,CUST_01574
TICKET_000546,2024-10-14,TOSTAO_05,CUST_01874
TICKET_000547,2024-10-26,TOSTAO_09,CUST_01834
TICKET_000548,2024-06-07,TOSTAO_19,CUST_02489
TICKET_000549,2024-05-17,TOSTAO_17,CUST_02364
TICKET_000550,2024-12-06,TOSTAO_15,CUST_01434
TICKET_000551,2024-12-13,TOSTAO_10,CUST_00559
TICKET_000552,2024-01-19,TOSTAO_11,CUST_00818
TICKET_000553,2024-10-09,TOSTAO_02,CUST_00656
TICKET_000554,2024-10-24,TOSTAO_09,CUST_00845
TICKET_000555,2024-08-24,TOSTAO_18,CUST_00468
TICKET_000556,2024-03-29,TOSTAO_09,CUST_01448
TICKET_000557,2024-03-06,TOSTAO_02,CUST_02038
TICKET_000558,2024-06-04,TOSTAO_10,CUST_00871
TICKET_000559,2024-05-07,TOSTAO_06,CUST_01174
TICKET_000560,2024-05-06,TOSTAO_01,CUST_01380
TICKET_000561,2024-05-30,TOSTAO_16,CUST_00123
TICKET_000562,2024-08-18,TOSTAO_12,CUST_00710
TICKET_000563,2024-10-14,TOSTAO_15,CUST_00681
TICKET_000564,2024-04-13,TOSTAO_15,CUST_02254
TICKET_000565,2024-09-29,TOSTAO_08,CUST_01134
TICKET_000566,2024-04-04,TOSTAO_05,CUST_01965
TICKET_000567,2024-12-08,TOSTAO_15,CUST_01959
TICKET_000568,2024-01-16,TOSTAO_03,CUST_01582
TICKET_000569,2024-12-02,TOSTAO_06,CUST_00852
TICKET_000570,2024-12-29,TOSTAO_20,CUST_01645
TICKET_000571,2024-06-21,TOSTAO_20,CUST_01933
TICKET_000572,2024-07-18,TOSTAO_11,CUST_01050
TICKET_000573,2024-02-08,TOSTAO_14,CUST_01231
TICKET_000574,2024-10-01,TOSTAO_20,CUST_00942
TICKET_000575,2024-09-19,TOSTAO_12,CUST_01945
TICKET_000576,2024-04-26,TOSTAO_16,CUST_00600
TICKET_000577,2024-04-25,TOSTAO_17,CUST_01099
TICKET_000578,2024-08-02,TOSTAO_15,CUST_00747
TICKET_000579,2024-06-12,TOSTAO_17,CUST_00798
TICKET_000580,2024-08-04,TOSTAO_15,CUST_00507
TICKET_000581,2024-08-04,TOSTAO_18,CUST_01873
TICKET_000582,2024-08-17,TOSTAO_01,CUST_00673
TICKET_000583,2024-09-16,TOSTAO_03,CUST_00457
TICKET_000584,2024-10-09,TOSTAO_18,CUST_00377
TICKET_000585,2024-09-16,TOSTAO_14,CUST_00304
TICKET_000586,2024-06-06,TOSTAO_12,CUST_01090
TICKET_000587,2024-06-29,TOSTAO_01,CUST_02301
TICKET_000588,2024-03-10,TOSTAO_05,CUST_00019
TICKET_000589,2024-12-15,TOSTAO_12,CUST_00905
TICKET_000590,2024-09-14,TOSTAO_18,CUST_00172
TICKET_000591,2024-12-29,TOSTAO_11,CUST_02426
TICKET_000592,2024-04-02,TOSTAO_12,CUST_01474
TICKET_000593,2024-02-24,TOSTAO_14,CUST_01887
TICKET_000594,2024-08-02,TOSTAO_10,CUST_00480
TICKET_000595,2024-12-04,TOSTAO_15,CUST_00029
TICKET_000596,2024-01-08,TOSTAO_15,CUST_00340
TICKET_000597,2024-07-13,TOSTAO_13,CUST_02382
TICKET_000598,2024-10-04,TOSTAO_12,CUST_02021
TICKET_000599,2024-01-12,TOSTAO_14,CUST_01724
TICKET_000600,2024-05-13,TOSTAO_18,CUST_01451
TICKET_000601,2024-05-25,TOSTAO_19,CUST_01343
TICKET_000602,2024-03-08,TOSTAO_16,CUST_00994
TICKET_000603,2024-04-03,TOSTAO_18,CUST_00148
TICKET_000604,2024-06-23,TOSTAO_13,CUST_00495
TICKET_000605,2024-01-14,TOSTAO_09,CUST_01452
TICKET_000606,2024-10-01,TOSTAO_01,CUST_00439
TICKET_000607,2024-04-08,TOSTAO_08,CUST_01507
TICKET_000608,2024-01-28,TOSTAO_13,CUST_00444
TICKET_000609,2024-03-05,TOSTAO_11,CUST_00627
TICKET_000610,2024-05-25,TOSTAO_07,CUST_01941
TICKET_000611,2024-12-05,TOSTAO_09,CUST_01371
TICKET_000612,2024-03-30,TOSTAO_17,CUST_01613
TICKET_000613,2024-01-28,TOSTAO_18,CUST_01561
TICKET_000614,2024-03-15,TOSTAO_03,CUST_01192
TICKET_000615,2024-08-28,TOSTAO_13,CUST_02392
TICKET_000616,2024-05-05,TOSTAO_16,CUST_00345
TICKET_000617,2024-11-24,TOSTAO_02,CUST_00481
TICKET_000618,2024-02-14,TOSTAO_06,CUST_01658
TICKET_000619,2024-01-10,TOSTAO_20,CUST_00274
TICKET_000620,2024-07-27,TOSTAO_20,CUST_01913
TICKET_000621,2024-04-20,TOSTAO_13,CUST_00938
TICKET_000622,2024-03-07,TOSTAO_11,CUST_00521
TICKET_000623,2024-03-14,TOSTAO_20,CUST_00073
TICKET_000624,2024-10-22,TOSTAO_14,CUST_01175
TICKET_000625,2024-08-23,TOSTAO_02,CUST_00493
TICKET_000626,2024-04-15,TOSTAO_11,CUST_00594
TICKET_000627,2024-11-10,TOSTAO_15,CUST_00894
TICKET_000628,2024-02-04,TOSTAO_06,CUST_01491
TICKET_000629,2024-05-23,TOSTAO_19,CUST_00232
TICKET_000630,2024-01-07,TOSTAO_18,CUST_00518
TICKET_000631,2024-12-02,TOSTAO_19,CUST_02379
TICKET_000632,2024-03-30,TOSTAO_07,CUST_00566
TICKET_000633,2024-02-28,TOSTAO_01,CUST_01645
TICKET_000634,2024-09-02,TOSTAO_01,CUST_01543
TICKET_000635,2024-05-02,TOSTAO_01,CUST_01909
TICKET_000636,2024-07-27,TOSTAO_16,CUST_01413
TICKET_000637,2024-04-25,TOSTAO_17,CUST_01392
TICKET_000638,2024-07-24,TOSTAO_15,CUST_01606
TICKET_000639,2024-07-08,TOSTAO_02,CUST_01385
TICKET_000640,2024-09-12,TOSTAO_13,CUST_00753
TICKET_000641,2024-12-14,TOSTAO_06,CUST_01991
TICKET_000642,2024-03-29,TOSTAO_03,CUST_00340
TICKET_000643,2024-12-01,TOSTAO_04,CUST_00130
TICKET_000644,2024-11-20,TOSTAO_16,CUST_02496
TICKET_000645,2024-07-03,TOSTAO_06,CUST_01463
TICKET_000646,2024-01-01,TOSTAO_18,CUST_02173
TICKET_000647,2024-08-15,TOSTAO_16,CUST_02366
TICKET_000648,2024-01-13,TOSTAO_05,CUST_02161
TICKET_000649,2024-06-30,TOSTAO_04,CUST_00866
TICKET_000650,2024-10-22,TOSTAO_04,CUST_00193
TICKET_000651,2024-11-29,TOSTAO_12,CUST_01455
TICKET_000652,2024-05-07,TOSTAO_06,CUST_01435
TICKET_000653,2024-03-23,TOSTAO_03,CUST_00951
TICKET_000654,2024-01-31,TOSTAO_17,CUST_02450
TICKET_000655,2024-02-25,TOSTAO_03,CUST_01506
TICKET_000656,2024-07-16,TOSTAO_01,CUST_00179
TICKET_000657,2024-02-23,TOSTAO_04,CUST_00065
TICKET_000658,2024-06-29,TOSTAO_02,CUST_01871
TICKET_000659,2024-04-05,TOSTAO_18,CUST_01034
TICKET_000660,2024-05-08,TOSTAO_19,CUST_01222
TICKET_000661,2024-11-30,TOSTAO_13,CUST_00548
TICKET_000662,2024-11-12,TOSTAO_01,CUST_01914
TICKET_000663,2024-03-19,TOSTAO_02,CUST_02461
TICKET_000664,2024-04-14,TOSTAO_20,CUST_02318
TICKET_000665,2024-03-30,TOSTAO_17,CUST_01764
TICKET_000666,2024-07-22,TOSTAO_15,CUST_02080
TICKET_000667,2024-07-05,TOSTAO_04,CUST_00130
TICKET_000668,2024-07-21,TOSTAO_16,CUST_00101
TICKET_000669,2024-04-06,TOSTAO_02,CUST_02277
TICKET_000670,2024-06-16,TOSTAO_18,CUST_01365
TICKET_000671,2024-09-30,TOSTAO_13,CUST_02149
TICKET_000672,2024-05-11,TOSTAO_15,CUST_01428
TICKET_000673,2024-06-03,TOSTAO_19,CUST_00997
TICKET_000674,2024-04-01,TOSTAO_03,CUST_01504
TICKET_000675,2024-03-16,TOSTAO_11,CUST_00643
TICKET_000676,2024-04-27,TOSTAO_04,CUST_02350
TICKET_000677,2024-09-22,TOSTAO_08,CUST_00144
TICKET_000678,2024-05-27,TOSTAO_11,CUST_01358
TICKET_000679,2024-07-30,TOSTAO_04,CUST_01460
TICKET_000680,2024-05-19,TOSTAO_13,CUST_01953
TICKET_000681,2024-05-28,TOSTAO_08,CUST_00996
TICKET_000682,2024-12-02,TOSTAO_02,CUST_01404
TICKET_000683,2024-03-18,TOSTAO_14,CUST_01533
TICKET_000684,2024-05-02,TOSTAO_16,CUST_01095
TICKET_000685,2024-10-30,TOSTAO_03,CUST_00143
TICKET_000686,2024-04-02,TOSTAO_08,CUST_01178
TICKET_000687,2024-01-14,TOSTAO_12,CUST_01830
TICKET_000688,2024-08-10,TOSTAO_04,CUST_00871
TICKET_000689,2024-07-15,TOSTAO_10,CUST_01105
TICKET_000690,2024-05-19,TOSTAO_04,CUST_01675
TICKET_000691,2024-09-09,TOSTAO_18,CUST_01462
TICKET_000692,2024-01-20,TOSTAO_09,CUST_00135
TICKET_000693,2024-05-24,TOSTAO_19,CUST_00920
TICKET_000694,2024-02-26,TOSTAO_01,CUST_02008
TICKET_000695,2024-10-30,TOSTAO_14,CUST_01610
TICKET_000696,2024-01-25,TOSTAO_20,CUST_00738
TICKET_000697,2024-08-19,TOSTAO_18,CUST_02306
TICKET_000698,2024-09-02,TOSTAO_08,CUST_02136
TICKET_000699,2024-07-04,TOSTAO_15,CUST_01185
TICKET_000700,2024-10-01,TOSTAO_16,CUST_01275
TICKET_000701,2024-01-18,TOSTAO_13,CUST_00005
TICKET_000702,2024-03-16,TOSTAO_18,CUST_01132
TICKET_000703,2024-10-08,TOSTAO_16,CUST_01228
TICKET_000704,2024-11-28,TOSTAO_18,CUST_02414
TICKET_000705,2024-02-09,TOSTAO_15,CUST_00255
TICKET_000706,2024-04-17,TOSTAO_16,CUST_00421
TICKET_000707,2024-05-30,TOSTAO_04,CUST_00990
TICKET_000708,2024-03-30,TOSTAO_01,CUST_01008
TICKET_000709,2024-11-07,TOSTAO_02,CUST_00878
TICKET_000710,2024-02-11,TOSTAO_01,CUST_01205
TICKET_000711,2024-06-14,TOSTAO_19,CUST_00221
TICKET_000712,2024-10-07,TOSTAO_05,CUST_01444
TICKET_000713,2024-04-14,TOSTAO_18,CUST_00429
TICKET_000714,2024-04-25,TOSTAO_03,CUST_02416
TICKET_000715,2024-05-29,TOSTAO_09,CUST_02107
TICKET_000716,2024-08-26,TOSTAO_16,CUST_01192
TICKET_000717,2024-03-20,TOSTAO_15,CUST_01485
TICKET_000718,2024-08-29,TOSTAO_04,CUST_00588
TICKET_000719,2024-09-02,TOSTAO_16,CUST_00207
TICKET_000720,2024-03-02,TOSTAO_20,CUST_01492
TICKET_000721,2024-02-03,TOSTAO_10,CUST_00055
TICKET_000722,2024-05-07,TOSTAO_01,CUST_02440
TICKET_000723,2024-01-30,TOSTAO_05,CUST_01169
TICKET_000724,2024-03-03,TOSTAO_01,CUST_01870
TICKET_000725,2024-04-04,TOSTAO_07,CUST_00897
TICKET_000726,2024-08-25,TOSTAO_06,CUST_00916
TICKET_000727,2024-04-02,TOSTAO_13,CUST_01217
TICKET_000728,2024-06-01,TOSTAO_13,CUST_00998
TICKET_000729,2024-07-16,TOSTAO_09,CUST_01521
TICKET_000730,2024-02-11,TOSTAO_17,CUST_02377
TICKET_000731,2024-09-02,TOSTAO_07,CUST_01105
TICKET_000732,2024-07-14,TOSTAO_05,CUST_00014
TICKET_000733,2024-10-12,TOSTAO_17,CUST_01303
TICKET_000734,2024-09-27,TOSTAO_03,CUST_01724
TICKET_000735,2024-04-18,TOSTAO_07,CUST_01071
TICKET_000736,2024-08-07,TOSTAO_17,CUST_00679
TICKET_000737,2024-02-07,TOSTAO_09,CUST_02441
TICKET_000738,2024-08-07,TOSTAO_20,CUST_02215
TICKET_000739,2024-06-14,TOSTAO_01,CUST_00088
TICKET_000740,2024-04-17,TOSTAO_12,CUST_01382
TICKET_000741,2024-07-14,TOSTAO_19,CUST_01503
TICKET_000742,2024-07-16,TOSTAO_19,CUST_00045
TICKET_000743,2024-01-03,TOSTAO_19,CUST_00074
TICKET_000744,2024-08-18,TOSTAO_06,CUST_01076
TICKET_000745,2024-07-23,TOSTAO_03,CUST_00152
TICKET_000746,2024-02-25,TOSTAO_14,CUST_00814
TICKET_000747,2024-12-20,TOSTAO_02,CUST_00180
TICKET_000748,2024-11-18,TOSTAO_12,CUST_00442
TICKET_000749,2024-10-23,TOSTAO_12,CUST_00493
TICKET_000750,2024-06-21,TOSTAO_11,CUST_00517
TICKET_000751,2024-12-27,TOSTAO_13,CUST_00839
TICKET_000752,2024-07-17,TOSTAO_11,CUST_01581
TICKET_000753,2024-08-01,TOSTAO_17,CUST_01788
TICKET_000754,2024-10-04,TOSTAO_07,CUST_02181
TICKET_000755,2024-08-30,TOSTAO_10,CUST_01615
TICKET_000756,2024-12-23,TOSTAO_13,CUST_02398
TICKET_000757,2024-12-12,TOSTAO_07,CUST_00923
TICKET_000758,2024-08-13,TOSTAO_16,CUST_00224
TICKET_000759,2024-01-03,TOSTAO_20,CUST_00029
TICKET_000760,2024-02-08,TOSTAO_04,CUST_00066
TICKET_000761,2024-04-08,TOSTAO_11,CUST_00281
TICKET_000762,2024-05-05,TOSTAO_05,CUST_00970
TICKET_000763,2024-01-10,TOSTAO_17,CUST_00502
TICKET_000764,2024-12-11,TOSTAO_08,CUST_02284
TICKET_000765,2024-02-16,TOSTAO_16,CUST_00888
TICKET_000766,2024-11-13,TOSTAO_11,CUST_01241
TICKET_000767,2024-01-21,TOSTAO_20,CUST_01014
TICKET_000768,2024-06-02,TOSTAO_16,CUST_00502
TICKET_000769,2024-11-22,TOSTAO_06,CUST_00848
TICKET_000770,2024-03-31,TOSTAO_19,CUST_01565
TICKET_000771,2024-06-12,TOSTAO_14,CUST_01082
TICKET_000772,2024-06-30,TOSTAO_06,CUST_02054
TICKET_000773,2024-03-27,TOSTAO_05,CUST_00662
TICKET_000774,2024-04-26,TOSTAO_15,CUST_00105
TICKET_000775,2024-10-27,TOSTAO_10,CUST_02497
TICKET_000776,2024-01-16,TOSTAO_15,CUST_02291
TICKET_000777,2024-11-20,TOSTAO_11,CUST_02442
TICKET_000778,2024-11-10,TOSTAO_17,CUST_02055
TICKET_000779,2024-01-02,TOSTAO_20,CUST_01668
TICKET_000780,2024-02-04,TOSTAO_16,CUST_02084
TICKET_000781,2024-08-03,TOSTAO_05,CUST_01396
TICKET_000782,2024-06-17,TOSTAO_04,CUST_02114
TICKET_000783,2024-11-05,TOSTAO_16,CUST_00785
TICKET_000784,2024-08-25,TOSTAO_07,CUST_01123
TICKET_000785,2024-07-29,TOSTAO_12,CUST_01412
TICKET_000786,2024-02-01,TOSTAO_05,CUST_01873
TICKET_000787,2024-04-09,TOSTAO_18,CUST_01053
TICKET_000788,2024-11-30,TOSTAO_18,CUST_02130
TICKET_000789,2024-03-02,TOSTAO_13,CUST_02150
TICKET_000790,2024-07-14,TOSTAO_20,CUST_01116
TICKET_000791,2024-03-09,TOSTAO_01,CUST_02282
TICKET_000792,2024-03-02,TOSTAO_19,CUST_00580
TICKET_000793,2024-09-02,TOSTAO_12,CUST_00031
TICKET_000794,2024-04-19,TOSTAO_12,CUST_01130
TICKET_000795,2024-10-12,TOSTAO_03,CUST_01478
TICKET_000796,2024-02-22,TOSTAO_17,CUST_02236
TICKET_000797,2024-01-11,TOSTAO_04,CUST_00597
TICKET_000798,2024-09-11,TOSTAO_08,CUST_00542
TICKET_000799,2024-10-01,TOSTAO_19,CUST_00328
TICKET_000800,2024-03-23,TOSTAO_07,CUST_02461
TICKET_000801,2024-04-06,TOSTAO_07,CUST_00791
TICKET_000802,2024-10-08,TOSTAO_01,CUST_02317
TICKET_000803,2024-10-12,TOSTAO_01,CUST_01712
TICKET_000804,2024-03-12,TOSTAO_06,CUST_01809
TICKET_000805,2024-05-19,TOSTAO_19,CUST_01302
TICKET_000806,2024-07-01,TOSTAO_20,CUST_00079
TICKET_000807,2024-08-17,TOSTAO_17,CUST_00704
TICKET_000808,2024-05-12,TOSTAO_04,CUST_00121
TICKET_000809,2024-07-28,TOSTAO_05,CUST_01154
TICKET_000810,2024-06-22,TOSTAO_15,CUST_01014
TICKET_000811,2024-07-10,TOSTAO_02,CUST_00755
TICKET_000812,2024-11-29,TOSTAO_03,CUST_01461
TICKET_000813,2024-11-16,TOSTAO_06,CUST_00379
TICKET_000814,2024-08-31,TOSTAO_12,CUST_00231
TICKET_000815,2024-03-25,TOSTAO_17,CUST_00611
TICKET_000816,2024-04-24,TOSTAO_11,CUST_00031
TICKET_000817,2024-01-02,TOSTAO_20,CUST_01413
TICKET_000818,2024-01-25,TOSTAO_06,CUST_01050
TICKET_000819,2024-01-13,TOSTAO_19,CUST_00921
TICKET_000820,2024-12-24,TOSTAO_03,CUST_00950
TICKET_000821,2024-06-09,TOSTAO_20,CUST_01970
TICKET_000822,2024-02-08,TOSTAO_16,CUST_02304
TICKET_000823,2024-06-26,TOSTAO_15,CUST_01010
TICKET_000824,2024-10-31,TOSTAO_05,CUST_00516
TICKET_000825,2024-09-26,TOSTAO_17,CUST_01177
TICKET_000826,2024-06-29,TOSTAO_14,CUST_02494
TICKET_000827,2024-07-07,TOSTAO_06,CUST_01555
TICKET_000828,2024-07-14,TOSTAO_11,CUST_00344
TICKET_000829,2024-03-20,TOSTAO_16,CUST_01018
TICKET_000830,2024-10-23,TOSTAO_20,CUST_01307
TICKET_000831,2024-04-12,TOSTAO_05,CUST_00769
TICKET_000832,2024-04-30,TOSTAO_10,CUST_00767
TICKET_000833,2024-01-24,TOSTAO_20,CUST_02073
TICKET_000834,2024-08-14,TOSTAO_10,CUST_00916
TICKET_000835,2024-09-23,TOSTAO_04,CUST_00999
TICKET_000836,2024-04-10,TOSTAO_18,CUST_00541
TICKET_000837,2024-06-14,TOSTAO_19,CUST_01626
TICKET_000838,2024-09-30,TOSTAO_14,CUST_00562
TICKET_000839,2024-12-29,TOSTAO_07,CUST_01717
TICKET_000840,2024-02-17,TOSTAO_12,CUST_00372
TICKET_000841,2024-11-29,TOSTAO_03,CUST_00371
TICKET_000842,2024-08-28,TOSTAO_06,CUST_02274
TICKET_000843,2024-12-02,TOSTAO_14,CUST_02270
TICKET_000844,2024-12-09,TOSTAO_06,CUST_00229
TICKET_000845,2024-11-16,TOSTAO_11,CUST_00844
TICKET_000846,2024-04-02,TOSTAO_18,CUST_02427
TICKET_000847,2024-04-09,TOSTAO_02,CUST_01329
TICKET_000848,2024-10-19,TOSTAO_07,CUST_01959
TICKET_000849,2024-01-07,TOSTAO_03,CUST_01221
TICKET_000850,2024-12-25,TOSTAO_07,CUST_00919
TICKET_000851,2024-02-10,TOSTAO_20,CUST_00234
TICKET_000852,2024-12-01,TOSTAO_04,CUST_01098
TICKET_000853,2024-01-22,TOSTAO_18,CUST_00105
TICKET_000854,2024-04-16,TOSTAO_02,CUST_02028
TICKET_000855,2024-07-20,TOSTAO_08,CUST_00183
TICKET_000856,2024-04-13,TOSTAO_01,CUST_02203
TICKET_000857,2024-07-15,TOSTAO_02,CUST_02346
TICKET_000858,2024-10-07,TOSTAO_14,CUST_00702
TICKET_000859,2024-06-24,TOSTAO_03,CUST_00235
TICKET_000860,2024-12-13,TOSTAO_17,CUST_01919
TICKET_000861,2024-08-08,TOSTAO_17,CUST_02492
TICKET_000862,2024-09-22,TOSTAO_13,CUST_00115
TICKET_000863,2024-08-20,TOSTAO_17,CUST_00921
TICKET_000864,2024-07-24,TOSTAO_04,CUST_02433
TICKET_000865,2024-06-28,TOSTAO_20,CUST_00708
TICKET_000866,2024-07-10,TOSTAO_07,CUST_00396
TICKET_000867,2024-03-30,TOSTAO_02,CUST_02281
TICKET_000868,2024-05-31,TOSTAO_13,CUST_02178
TICKET_000869,2024-05-22,TOSTAO_01,CUST_00463
TICKET_000870,2024-08-11,TOSTAO_13,CUST_00665
TICKET_000871,2024-12-28,TOSTAO_11,CUST_00668
TICKET_000872,2024-03-02,TOSTAO_08,CUST_00598
TICKET_000873,2024-08-27,TOSTAO_10,CUST_01532
TICKET_000874,2024-01-19,TOSTAO_06,CUST_00166
TICKET_000875,2024-11-27,TOSTAO_09,CUST_02127
TICKET_000876,2024-08-23,TOSTAO_06,CUST_00226
TICKET_000877,2024-12-11,TOSTAO_11,CUST_02463
TICKET_000878,2024-05-12,TOSTAO_16,CUST_02269
TICKET_000879,2024-10-02,TOSTAO_05,CUST_00039
TICKET_000880,2024-02-23,TOSTAO_07,CUST_02290
TICKET_000881,2024-05-10,TOSTAO_17,CUST_01442
TICKET_000882,2024-02-14,TOSTAO_17,CUST_00443
TICKET_000883,2024-12-23,TOSTAO_15,CUST_00489
TICKET_000884,2024-07-22,TOSTAO_03,CUST_01811
TICKET_000885,2024-06-28,TOSTAO_17,CUST_01319
TICKET_000886,2024-02-18,TOSTAO_20,CUST_00293
TICKET_000887,2024-11-22,TOSTAO_11,CUST_00890
TICKET_000888,2024-01-23,TOSTAO_07,CUST_02277
TICKET_000889,2024-05-07,TOSTAO_07,CUST_01922
TICKET_000890,2024-11-26,TOSTAO_16,CUST_01021
TICKET_000891,2024-04-11,TOSTAO_02,CUST_02277
TICKET_000892,2024-04-12,TOSTAO_02,CUST_00359
TICKET_000893,2024-10-12,TOSTAO_01,CUST_01177
TICKET_000894,2024-11-28,TOSTAO_03,CUST_01076
TICKET_000895,2024-04-02,TOSTAO_17,CUST_00821
TICKET_000896,2024-01-06,TOSTAO_05,CUST_00717
TICKET_000897,2024-09-26,TOSTAO_14,CUST_00149
TICKET_000898,2024-12-09,TOSTAO_01,CUST_02323
TICKET_000899,2024-04-22,TOSTAO_13,CUST_01925
TICKET_000900,2024-11-18,TOSTAO_03,CUST_01630
